product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
e0c47a145f4748e4d7a418502d65aa35,cool_stuff,56,542,1,19500,71,76,50
e0ce26ae52c9ab0b8c8e42129d6c1996,moveis_decoracao,56,297,2,1050,100,5,11
e0cf79767c5b016251fe139915c59a26,beleza_saude,55,388,1,250,16,5,15
e0d64dcfaa3b6db5c54ca298ae101d05,relogios_presentes,35,514,2,4338,17,12,14
e0f33a3329af6716a0bb47fd7a664439,,,,,200,16,13,14
e0fb7b66c3ac0b1e5b49a218a065e816,perfumaria,54,675,3,613,18,16,18
e107fefc8820ce1d438d2d6543464955,brinquedos,57,273,2,300,25,12,23
e1310a0690f541f25a1d33cf395d5407,construcao_ferramentas_iluminacao,25,1040,1,350,16,32,16
e13cf83849f5e6cf2b946de4ca48bf2c,pet_shop,57,651,1,500,25,15,20
e13d2c379481eddfa4b8844f8beb7db0,ferramentas_jardim,52,347,3,850,22,5,45
e13f46cf68d356e0ac0f32058af20911,fashion_bolsas_e_acessorios,56,142,6,150,16,9,11
e14dd4fab66d6821325e8b36fca0e41d,beleza_saude,48,700,1,800,22,22,22
e15746c8f73cb5e9d74ae01533fa02a5,utilidades_domesticas,60,734,1,6550,32,20,21
e15cee02291017f6f12b4115ffb417e6,moveis_decoracao,56,297,2,700,100,5,20
e15f2eb4bd9c94996e56cc76c1394361,informatica_acessorios,56,156,1,750,36,11,20
e168af8b2f0d9319737c6a7a37904f9e,papelaria,59,139,1,2000,30,30,30
e1723cc3f4bc8a361b57f8c8b97959af,eletronicos,44,376,1,200,25,7,16
e178e8610a35f4d6c9b0934fb5e20e85,beleza_saude,33,577,1,929,24,16,20
e187f69b85487c86a0da79e18ee51982,relogios_presentes,53,518,2,333,18,12,17
e1901d5d99ca951543717ea5d1940a36,cool_stuff,55,506,1,500,31,7,27
e1a5774894b0dcbed9a61bb82b96b3fd,papelaria,34,761,1,405,18,15,16
e1bf2f209fd2b08e1af3ed71732d9008,pet_shop,34,630,1,127,18,10,14
e1bf73a530f7e6ea9df12e1238ab7600,bebes,40,303,3,400,29,7,16
e1c3325750402ab195a7759f01efa494,,,,,13400,40,30,30
e1d1d22e9f8122a4ec1533b032c12562,ferramentas_jardim,49,1163,9,2150,70,8,34
e1d6e56531bd9c3dfad4f905f81072c7,cama_mesa_banho,58,192,1,1400,46,2,36
e1da6ab77f4859eb17950e5df1c0f815,pet_shop,56,724,2,7050,50,21,21
e1dc23d88d327fefb34f58df7d6be272,utilidades_domesticas,29,814,3,425,31,14,14
e1e932dfb67414e80b87ad97688cf2a3,brinquedos,45,404,5,3850,52,7,55
e1ecccdfd47d369563db0edf20549475,moveis_decoracao,58,320,1,1400,50,15,30
e1ecd7384e97b1ca3f7b1601c78728c9,utilidades_domesticas,52,386,3,500,45,45,45
e1ed9c25b42fc1afbc7459cc821a9d44,construcao_ferramentas_construcao,22,101,1,7700,50,20,50
e1f4f59902f2935d4266b1e238d6f563,casa_construcao,53,1052,1,650,20,30,20
e20be15ef3888b958c8a76a2f0edfc25,,,,,400,25,8,11
e224d922abe83aaa3e7c47962cbbe1ff,beleza_saude,39,1306,1,1200,30,12,16
e2372fa4eec7531e44bb43844876e25b,beleza_saude,60,886,1,500,20,12,12
e23a34276c3979415a832cbd4d043952,informatica_acessorios,46,446,1,140,12,21,12
e24c96c234ee0f2b0947bd394ec402ca,malas_acessorios,55,956,1,1900,48,10,33
e24f73b7631ee3fbb2ab700a9acaa258,fashion_bolsas_e_acessorios,60,1118,6,2250,22,15,20
e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34,511,4,8875,40,14,43
e25331bf25687974d6fc419b3bd576dd,utilidades_domesticas,48,1270,2,350,20,15,15
e25f22a38cdc5a14a51ade281eebd0e9,eletronicos,55,609,1,450,19,9,13
e27a738cbbcf6c8878c713af56835a19,relogios_presentes,58,641,4,300,34,5,16
e27bda0525e1555db5e6941211cb33cf,papelaria,39,35,1,300,16,6,16
e27c4dd075a521097a085bced0631ce7,moveis_sala,31,618,2,9750,27,15,92
e27e689c4ce425f2fe7e2a270fd4d2db,cama_mesa_banho,60,683,2,825,28,3,29
e282624d8c82e04983f125e167eb4521,telefonia,45,343,2,117,18,4,11
e2883845d83ecea7f341705fafdfd19c,informatica_acessorios,47,2356,1,100,39,9,11
e297db380aba505a729f00cd61b149d9,utilidades_domesticas,54,1414,3,425,41,12,13
e2a1d45a73dc7f5a7f9236b043431b89,fashion_calcados,56,459,2,9000,16,5,33
e2a44ba73fdd5e184c188e4f45e32eec,beleza_saude,40,520,2,50,20,15,15
e2a5fbcec3cf55f09968fb1ecbe16638,perfumaria,44,731,1,500,20,20,30
e2b02dadb01104e3f9f588311b3f2612,informatica_acessorios,60,589,1,188,16,16,12
e2bb00220a167d9e60b6776ac33717bc,relogios_presentes,60,504,1,300,16,2,20
e2c843e2762213223f21e0206e3b9d9d,pet_shop,48,1004,3,8450,53,20,33
e2d5a7fd80336373b539d5a4220a9ace,automotivo,49,1457,5,18000,50,20,20
e2de41d7036bd95cd37a7a9f4949024f,construcao_ferramentas_construcao,35,234,2,350,16,7,11
e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57,701,2,1100,50,12,12
e2f1ccf86759df28dd1e9f2e0e3242d4,beleza_saude,53,934,3,400,18,9,28
e2f714fbe2ae1f8ef2d9827295ddc972,cama_mesa_banho,56,609,1,550,16,10,16
e30aaafe45e34ce07003ef0cfcb6e49d,cama_mesa_banho,49,1003,1,1550,40,9,32
e31c5933157c3e4134a0f536f7bcc14e,utilidades_domesticas,60,185,2,525,25,28,25
e338f548cda0b52650b9acfd317a74db,fashion_bolsas_e_acessorios,40,444,4,150,16,5,20
e33df02e384487f2bcd3788619f89215,utilidades_domesticas,48,274,1,350,20,30,30
e340207acac912600273ffd7ea058780,cool_stuff,31,205,1,600,35,6,35
e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53,346,2,733,17,10,18
e343a7fbf868e28cb3f80ef0f6d9300c,utilidades_domesticas,46,423,1,1950,40,20,32
e357a8646a17191f03fd9f833a0fa29b,moveis_decoracao,52,1348,6,1175,34,20,22
e35be783353a30d36b6facc6524b5f64,informatica_acessorios,58,216,1,100,16,8,11
e3666e22533af88b1cbd15536ad6d903,esporte_lazer,52,356,7,500,33,13,18
e38bfda757257dee1985af625f8911fc,brinquedos,64,484,2,2033,27,30,32
e3991d2e1045bf9b4f3474f50d5df842,livros_tecnicos,51,593,1,750,31,3,27
e3a86e57c0aff086a429f8cbb7f7f7cc,informatica_acessorios,57,364,1,4540,37,14,24
e3af4b7c220aca1535b34416de24dfb7,brinquedos,32,254,1,250,16,10,11
e3b5a4c3f8512fe1315f05564e461ff4,informatica_acessorios,50,1150,1,500,16,12,16
e3b7ea73578fb43461cad7899a007f7c,moveis_decoracao,58,1941,4,2600,105,3,70
e3d2dbfda8903ca3c230a480b75dc0f3,bebes,59,3923,1,500,18,80,15
e3d56b75987accb32f776ba6c710913e,moveis_decoracao,24,268,1,1050,22,22,24
e3db46616e0d26551a86377bab9b0308,perfumaria,42,453,2,523,20,16,17
e3de19106e36f3981c320553135a6610,esporte_lazer,58,2170,1,500,24,20,20
e3e020af31d4d89d2602272b315c3f6e,beleza_saude,58,1987,3,75,21,7,13
e3e8e08714c40e0101bd225f06bf4fef,utilidades_domesticas,52,514,3,600,17,7,12
e3ef50d542d4e6477fbcf202a02ef040,telefonia,51,622,2,350,17,4,12
e40cc7dc28dcdb3c15e8d03141f7b336,cama_mesa_banho,60,271,1,3750,48,13,40
e40dacc1c350d93c25ee648abbdd9236,moveis_escritorio,53,953,1,9183,52,52,18
e40fa115d27ea4a80bf2136d5f0cfcd7,eletrodomesticos,60,245,3,350,27,13,17
e41a6ac2f57a273eb0d214c7cbab5db9,moveis_escritorio,56,1085,1,8975,35,52,36
e424f69523d159f82480c01a1ebf9f7e,esporte_lazer,38,1080,6,1025,40,17,36
e42fc145ca9138f0ccc52d9a8d99e7c8,esporte_lazer,59,724,6,500,23,12,12
e43311c5b307c31b994c47588c59b168,moveis_decoracao,50,500,1,300,25,2,17
e435ceb7ced9b8446defd858630454ed,beleza_saude,28,792,1,440,20,11,17
e44f675b60b3a3a2453ec36421e06f0f,esporte_lazer,35,1058,1,350,17,17,17
e453ac0b522a20f7d08bb343b7753482,telefonia,60,752,6,300,17,4,12
e456721fdab66b576664c035ad183965,fashion_bolsas_e_acessorios,31,125,4,150,16,9,11
e475b26e5db4c91fa1cd25927908eac2,fashion_esporte,22,886,4,200,22,6,15
e478d0bd1efbc9329837d30c174bb850,moveis_decoracao,58,314,1,500,40,15,40
e47eff9f97c9536c9f768f86e13252f6,,,,,10250,40,32,32
e482ad963bfb9a9abc51b9850aca97b7,utilidades_domesticas,45,293,1,250,19,8,11
e485be8a88ca64e497e88b16af6cc11d,dvds_blu_ray,38,910,2,200,20,2,14
e48cff5b3591c9466cd84fcea1f1b3e4,consoles_games,57,574,2,200,16,2,11
e493b6001e292d2cdb2c6172bac9d0a4,moveis_decoracao,46,709,3,1300,50,30,30
e493c5e2a707b9eb0f6d01041c86856e,utilidades_domesticas,55,343,2,5550,40,10,30
e4985e03cd939f1a9f81c65e949f1688,beleza_saude,31,386,1,50,20,10,15
e4ad97ce352e46bebac92018f6ed976d,papelaria,51,205,2,7750,28,55,37
e4bc98f06b9893b763bb17a152219b87,cama_mesa_banho,58,150,1,1400,40,10,35
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46,331,1,125,20,13,18
e4d325bd1eea550509bdbbc5c3301fc1,perfumaria,59,874,1,525,16,16,18
e4e9fa024c5f014419b395452a41987c,esporte_lazer,59,355,1,3450,16,105,55
e4eec4a0771ae2297acc444c8f559cfb,esporte_lazer,47,577,1,140,19,12,14
e4efc53d91eab1a38a93ea9aa20142c3,consoles_games,45,925,1,1800,29,3,21
e4f77c9e32d6ed0e4902b08955d77b23,telefonia,63,265,6,200,19,5,11
e502a4cfd9526d141774f8f7b3d2f782,informatica_acessorios,59,129,2,100,16,8,11
e5063ce7fff1cf7cd528dc4c1e7dcba8,esporte_lazer,57,611,4,600,47,13,13
e5130ccb07bdb4424ec93754a54c917f,beleza_saude,60,966,1,1000,19,28,17
e52ba7b3c98465f5b618ed526d399357,telefonia,52,303,2,150,19,4,11
e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,33,256,1,180,17,10,13
e5403f78625641d4ae41af599772fbfd,perfumaria,41,306,1,366,17,14,16
e54464e95c9fb80e4edefa0ba49133c1,brinquedos,57,927,3,800,20,35,20
e54cb69cc7bf5d21921991aae48501fb,cama_mesa_banho,54,702,2,1000,50,12,12
e55ba61cd47a02e2b5479c63c7db13fd,eletronicos,54,126,1,200,22,12,16
e564a5055dc25c8f77b59bc847898184,sinalizacao_e_seguranca,26,698,1,300,31,4,15
e5658bcc41cb5f1d1a0b3bde488c2f98,cama_mesa_banho,42,230,1,1300,38,7,31
e57eb018e37376580079825eb29a3419,relogios_presentes,43,878,1,300,16,14,11
e5841e5f87a255ec40d170b4177d03ce,relogios_presentes,49,534,1,3711,17,12,15
e5989cd466f0714e1439b95bf6a279da,moveis_decoracao,31,471,1,1200,20,20,20
e59c0bdd870c05d20216271d1d605a08,esporte_lazer,50,781,1,983,24,26,22
e59dd207c69d86e890febadc796d1078,cool_stuff,54,850,1,125,16,12,12
e5ae72c62ebfa708624f5029d609b160,informatica_acessorios,60,367,1,156,18,12,15
e5b5b0c0e066fb53258fce3eace774f7,audio,36,310,1,290,19,16,18
e5cac955339b48ea3b9773f034623e29,relogios_presentes,53,1271,1,282,17,11,14
e5d6523f4cd63e1347ca8407deda4ba3,moveis_decoracao,60,2138,2,400,69,11,11
e5e0c45564bc74a85e8e51968fdefa8d,automotivo,56,840,1,1800,45,20,45
e5ea77a1575b40961598bca64f081976,cama_mesa_banho,54,187,3,1500,45,15,35
e5eadf9be70a4a9fa514019542fc330a,eletrodomesticos,48,543,2,1200,35,20,30
e5f20b4eb944eaae0a13bed3187201d3,construcao_ferramentas_ferramentas,42,336,2,893,18,14,13
e605538d760f85a1652bc128c724ab31,moveis_decoracao,63,268,1,8100,56,48,38
e61b1e021d5ed7e513da1851597760cc,bebidas,60,879,2,569,20,16,16
e61c78a7343d82c0539d27df0f7dfc31,cama_mesa_banho,60,268,1,2700,41,8,36
e6326d48c2537adda078aedd30909982,eletroportateis,55,837,1,150,21,9,14
e63ee311838859f93a10a95efaa79f2c,relogios_presentes,54,519,1,350,16,11,11
e641658c6c4f39509609041a4c1443ad,automotivo,53,578,3,1350,30,20,30
e66b4ebb16777b24037fe7eda706add9,cama_mesa_banho,54,472,1,1500,46,9,37
e671b914e8cc916b75cecb4034143e31,malas_acessorios,36,560,4,1350,32,52,19
e672fbe634ad07cce9d85f412becb2c0,cool_stuff,41,909,1,1400,42,25,15
e67307ff0f15ade43fcb6e670be7a74c,beleza_saude,47,1474,3,150,43,13,14
e673e90efa65a5409ff4196c038bb5af,cama_mesa_banho,53,528,1,0,30,25,30
e68953b4a25cddae1b8ead360800fffc,relogios_presentes,46,294,1,750,16,6,11
e68a5a5626c4b1bfc5ca78202f898300,cool_stuff,53,940,1,2100,42,25,15
e68e475e0e1fa8744c2aef0f9864d679,papelaria,51,201,1,1000,18,48,33
e68e6b9f909d74c3b23c3b249c830657,relogios_presentes,60,773,1,600,20,12,15
e6a4a19d87a5ea827c2da90f28433450,brinquedos,45,448,2,1436,34,27,27
e6aa64e6ca59df52c7bd02829516f6e4,esporte_lazer,58,2243,1,1400,20,30,20
e6aecce54cceeb87adae7bf84dc0f468,beleza_saude,52,697,2,200,20,10,20
e6b1fb4c720a25db36b934075d87b42a,construcao_ferramentas_construcao,55,112,6,7900,60,20,40
e6b6e13cf71449a457269f425b89dc74,audio,38,2887,1,588,19,14,17
e6b6e72a0e6be244a69261788f086429,cama_mesa_banho,60,2361,3,2555,55,17,48
e6d3e381889aa6e9d222ad50cb30ac43,relogios_presentes,36,617,2,480,18,11,14
e6e3b7c71e3a84b79b0dc5300587fd6a,papelaria,54,357,3,900,25,6,25
e6f1f7e12ef3f7c254164e35be6420db,automotivo,59,3988,4,300,21,4,11
e6fd80a00ebb1a3e0d58a38555fbbf2c,informatica_acessorios,31,600,2,500,19,9,16
e70bc14a36a0d1a0394cc724be815a1b,bebidas,47,858,3,175,23,16,16
e71ce72b19b83080d97cf4f06c90d096,esporte_lazer,57,1537,5,400,30,16,16
e7261ba9b589b73ac45411a15058403e,informatica_acessorios,60,491,1,1600,25,9,25
e726b00d6143d630f1635740d8a265c2,fashion_roupa_feminina,36,886,2,200,16,2,20
e729528d0513c6dfec158a515a47187b,esporte_lazer,56,574,4,5850,90,20,20
e74384c9363e768848854356a37c73f4,consoles_games,45,847,3,100,16,16,16
e78506414d2563b6414cfd84b7fa0802,perfumaria,58,827,1,460,20,14,20
e78a3e8673e3084630444ea05692785d,malas_acessorios,46,358,1,5300,19,49,34
e792f2bb275bdea9b6076c2acbb5abcd,perfumaria,47,1090,1,850,16,14,11
e799a2b8707a6a256fa3c040b75d2713,moveis_decoracao,60,2260,4,3000,69,11,11
e7a7e6b2b4959a39ac5ca07aa21e09ea,eletronicos,57,1583,5,400,20,4,13
e7bbc0d43d1f5cb09bab95b664236633,informatica_acessorios,38,716,3,833,19,12,17
e7c8819338fc9a87e81ea2d90898f612,ferramentas_jardim,27,320,1,4000,47,14,20
e7cc48a9daff5436f63d3aad9426f28b,telefonia,58,1500,4,700,32,15,21
e7cfb5f52c08494aeb59190d03ddf5f8,ferramentas_jardim,60,313,2,10700,30,30,30
e7d04ef9607864725fa88cd28efa82eb,papelaria,31,350,1,16400,17,48,32
e7d05769123784629c9484f57ad35176,perfumaria,44,216,2,550,16,11,11
e7d26dd6742baca292020c158e6720c3,malas_acessorios,40,124,1,450,24,47,34
e7db73845e4033124467595ff6c0c237,informatica_acessorios,60,515,3,425,17,23,12
e7db7c40ea6647c808d48581f1308d88,bebes,59,235,2,9400,75,15,50
e7e0728e9e488b0a67ef4d95e98ee4c8,eletrodomesticos_2,58,722,1,13850,35,95,25
e7f85e7f0203b7b95cc1b4c21b4b070c,cool_stuff,42,582,1,5575,60,22,47
e80898f7fa43bab01ca59564aa5f1bb0,informatica_acessorios,55,328,1,400,28,10,23
e819fddd6622f30e872bfc89471c1408,moveis_decoracao,60,772,1,650,16,15,13
e81c3966e44d9ffb21a94481be3613d0,informatica_acessorios,49,396,1,900,28,15,27
e8221ea20065e9f3bd2efda98b807cd3,fashion_bolsas_e_acessorios,38,366,3,150,16,6,20
e8288cf2d07e2b1b0b889132fc8cd8d5,cama_mesa_banho,55,677,1,1300,16,50,40
e82b2802625252b6d72b3e1d36f82670,papelaria,52,276,3,150,20,20,20
e82b2c6e34cf0e72cd9dd14734dfb607,beleza_saude,47,1811,5,1600,22,8,16
e8316a4667e5870c85e906b1f062bde1,moveis_escritorio,58,1135,1,9200,53,52,17
e84512060d6d75aeeadbe0ccc70e076b,utilidades_domesticas,46,158,3,600,26,16,15
e84997d75938765ef99930f908ceedf4,papelaria,52,431,1,1900,49,12,36
e84e2fd4fd9f8789bd8cb6deaca58d30,cine_foto,60,1226,5,625,43,13,13
e852196fab4b6dfb1fdafdc693b7dad5,fashion_bolsas_e_acessorios,59,650,4,400,43,16,27
e85cdca8790ea0026ddf7316f469608a,moveis_sala,32,607,2,4600,30,16,30
e85d91619b497e98754390b6198a9818,bebes,56,624,2,700,24,14,18
e86ea175305909ddc0ba25650b2cc7be,malas_acessorios,45,223,1,700,46,10,32
e8726dba146280f6ac62eddbf22d71b0,ferramentas_jardim,54,1905,3,450,50,20,20
e87c9809c13acca4246dfb2fdcaebbe1,papelaria,35,189,1,733,43,31,28
e8884e9848d271e0a15364723850aece,papelaria,56,258,4,10950,60,20,29
e888edddeb449bde570d695c62b27b26,informatica_acessorios,60,501,1,300,16,16,16
e88e5a87ca25def10ad4f2dd2a967f23,esporte_lazer,46,1344,1,2970,48,46,46
e8980f13841769bf1770127583697d59,fashion_bolsas_e_acessorios,50,521,7,100,16,3,17
e89982d4c99a33861236cb1b4f996dec,fashion_bolsas_e_acessorios,60,917,8,1150,20,12,15
e899d44e1fbd1131a4c94b9f7bb1ff2a,brinquedos,29,1049,1,700,43,7,30
e89d4c89630fcc709f93fece786bb06d,beleza_saude,52,910,1,350,30,20,30
e8a2ee67401eb29a9eba28e2eab61a8b,fashion_bolsas_e_acessorios,52,1399,2,250,16,2,11
e8ac63e69971f9cf0bd7a7f78b8841ab,relogios_presentes,59,544,5,450,16,2,11
e8ad45ffa4260bf3a9cb60de28341924,cama_mesa_banho,59,309,1,2050,60,10,40
e8b54d5aeae0ec3077cd89301a9c6023,esporte_lazer,19,548,1,5150,22,3,22
e8b61f78db501ea0ca45677d1ca27de2,brinquedos,49,120,1,400,50,10,25
e8c6039a25765995ac7c1ec2cbef5765,relogios_presentes,58,364,2,250,40,10,25
e8ca14b6c60a3194f2353bbfe0287bbe,cool_stuff,49,730,1,300,25,10,20
e8d6e49fb0a39cfd4ebcdb977ebb82c4,construcao_ferramentas_seguranca,49,312,1,600,16,10,13
e8eb2bde4e37bfe54219bcae2d1baaf5,esporte_lazer,40,579,1,3000,31,37,31
e8f7d2639ff8caa8b86e5973295898b7,fashion_esporte,30,543,2,150,20,10,16
e906fa76a27488f805ba8584a4c10cba,cama_mesa_banho,55,556,1,650,16,10,16
e90eaf827c96655742e955fd615026ca,beleza_saude,32,2154,1,1650,30,12,16
e917a4c1765b98c448b7e4cadcbd0d36,papelaria,51,562,6,100,18,6,13
e93009b6d983b9f87a984b7fc9e67240,bebes,58,489,2,300,25,20,20
e932008cf0ea7c93a077dd8d7e5f49eb,climatizacao,60,3270,4,7350,105,10,40
e940125d0a3c309f58f41cd21e39af06,eletronicos,55,287,3,10550,30,105,20
e94df75b2e9a8b056be0c144a731f55c,pet_shop,56,1538,2,625,23,17,19
e966b10d5690d77bfc03cef8f9a26d57,pet_shop,49,712,1,150,18,18,15
e96bb423a08a118a05936e98e8278034,eletronicos,54,1400,1,6100,98,16,35
e97c75fa6d2e8a1b94aeb56327b25493,cama_mesa_banho,47,729,1,3050,20,30,30
e988092a8afe5d9393a5c3a7ca17691c,cine_foto,36,337,1,400,23,3,23
e99d69efe684efaa643f99805f7c81bc,papelaria,56,115,1,600,33,13,25
e9a19740a95180e871a7fd864bf65dd7,cama_mesa_banho,53,807,1,1175,29,19,26
e9a69340883a438c3f91739d14d3a56d,utilidades_domesticas,60,1912,5,3000,33,12,34
e9b03e53bc8b774eeaebb8ffe5990483,utilidades_domesticas,48,469,1,8050,22,52,42
e9b3cf27d68caa64832c4a7c460abcb9,market_place,43,1373,3,1200,40,10,30
e9b92b46e76deca9e27acbb0b6c170fa,esporte_lazer,37,305,2,550,16,12,11
e9ba3ec00ccd563b43e5de69a74a43d7,relogios_presentes,48,767,3,200,16,13,13
e9c1abcc7126360336d8f56d49041a8c,beleza_saude,42,3902,7,500,22,6,16
e9d9bd328d6f02bda36796815133f39a,fashion_bolsas_e_acessorios,41,487,2,18100,30,70,49
e9dd44f666af26b50ebdc7eefb56877a,moveis_decoracao,42,1481,3,1800,80,10,15
e9def91e99c8ecb7c5cef5e31506a056,brinquedos,34,867,2,500,19,11,20
e9e7c986c179d190220afed62bbfd79b,telefonia,58,776,7,300,17,4,12
e9ed063dacf96b73a9567bf943e5f708,perfumaria,46,578,1,250,16,18,11
e9eebb8e8ba0fadb9020f8ba1c003b48,perfumaria,36,210,1,541,21,15,16
ea0342e49437a3633a3a35c326aa1e46,cama_mesa_banho,32,212,3,940,35,20,48
ea1d9847778160f2d0c74950812fd8d0,automotivo,57,370,1,5600,30,25,25
ea2012e0b6ae52438a98f2c18108beed,beleza_saude,60,1451,2,250,16,16,16
ea20f928ceaa7f146fe62a0cc8413ee5,moveis_decoracao,52,1786,2,500,68,8,13
ea260f972b87224bc68cc0c605e915fc,relogios_presentes,44,170,2,343,19,22,20
ea2dff335f794fa9a17e0be77a73d34d,cool_stuff,34,200,2,100,20,3,11
ea3be87c5c6c69043c9eb7836199c200,cama_mesa_banho,59,367,2,600,60,9,50
ea44caac707f7f1325182a538007f838,bebes,59,809,5,6600,45,25,35
ea4c8ff9e3eed211078ef05358887149,esporte_lazer,54,161,1,1300,22,5,15
ea5708a5c7124ed181b770fe811ec775,papelaria,60,501,6,550,22,7,15
ea588d45372c3d1b99f7761e35c2952f,beleza_saude,26,864,1,2550,31,16,21
ea6617ab48bb467d615214e7de71c864,automotivo,20,551,1,300,20,3,16
ea66598d13482c9c72f1936c62d2e630,eletrodomesticos,55,725,3,6613,49,13,39
ea6d336eee5645b36bd18f202f90c58d,automotivo,38,361,1,50,35,4,26
ea8062a20ca055f459f3a99eccdec4b5,,,,,200,22,14,14
ea9c7e08863cdaf1e40261c8b6c005a4,cama_mesa_banho,56,145,1,1700,31,8,24
eaa26a34984cbfedc19b1e45f09f3c9a,cool_stuff,49,214,2,422,18,12,15
eaa53c85856d19bc9f611f5628b4ce7b,construcao_ferramentas_iluminacao,56,290,4,600,38,15,25
eaa5e4f6335cbfad1703327e407e4eca,beleza_saude,49,696,6,350,19,11,23
eab1309765ca0c3ba5c2ae2b85b28b00,esporte_lazer,41,1343,1,4463,44,35,32
eab4c9985a59caadd3c0f14448eaeac3,esporte_lazer,14,776,1,650,20,30,20
eab67bf937aaadc19f83383a331d2dd9,moveis_escritorio,53,1199,1,10975,53,51,18
eac57d7040ec6879d14da7d9eb35e954,moveis_decoracao,53,245,1,255,24,23,14
eac611ce220f095680e35c1c1124bcb3,utilidades_domesticas,47,1471,1,700,30,15,20
eac8b9e1c1eaa41a41acc9f41d1287e5,cama_mesa_banho,42,319,1,350,37,5,30
eac9c1d0fccbfea24c2524ebe84b8bee,telefonia,53,845,2,200,27,5,20
eacefda22c08419cb191cfa6ba838eae,eletronicos,31,313,1,150,25,11,22
ead6d52e3dc075669af5d7a1958b0f07,brinquedos,35,729,2,1400,20,20,20
ead72457c58dcea14f94c2223c684716,esporte_lazer,51,2050,1,50,20,16,12
eae2dd85f947bc3cd623a4443bc91111,instrumentos_musicais,63,569,5,800,26,15,22
eb048e296b8db6cd64b1bafd9500786c,cama_mesa_banho,52,149,1,250,16,10,16
eb1c2951b5beaa83e9a1ad096c9a2b0d,telefonia,55,463,2,150,19,4,11
eb1e85561435be5d1760939dac8c881c,agro_industria_e_comercio,41,472,4,400,30,20,11
eb2b562ff5f5dd3af46e13264146f0c0,cama_mesa_banho,52,662,1,4000,42,16,36
eb2d962076aa9c2485ef20775d7ca6b0,brinquedos,57,197,2,200,16,16,16
eb2ef5be3d5deff674149b9465d44738,informatica_acessorios,32,425,2,200,20,10,20
eb356ef61e2262adcadc023b9522609d,relogios_presentes,60,261,3,200,16,2,11
eb41f1f2a3acc800eacb69d0b5c63881,esporte_lazer,39,1785,1,450,16,10,12
eb46bd8f6499638557d2daf6874d14db,informatica_acessorios,38,455,1,850,26,18,20
eb4e1e1c54ecc1c4ff689edf7dd7753d,brinquedos,52,859,7,150,16,12,18
eb551aa4ed7eb5e2839d5b7d2896bece,telefonia,51,350,1,100,19,3,11
eb6511e81e85ff51547765cbc892f094,construcao_ferramentas_construcao,55,1383,1,233,17,9,14
eb66cf8eb505819c951a23b4714fcd39,relogios_presentes,54,554,1,100,20,7,15
eb6913790ee61d3d4d8dffcbbedea827,pet_shop,57,1268,2,102,20,6,13
eb6b82b5e0758b2710c52ef65ffad74d,moveis_escritorio,38,457,2,20900,101,10,62
eb719445ec882a7b60518fd8b55c1b0f,informatica_acessorios,56,444,3,500,16,5,15
eb883e95b710f252cb15d0fb41d8bbe9,sinalizacao_e_seguranca,54,908,1,3000,30,30,30
eb8c629f70275fd1c4f809116cce1efc,moveis_decoracao,51,831,1,1400,20,30,20
eba7488e1c67729f045ab43fac426f2e,perfumaria,43,259,1,610,22,14,16
ebb132e52ceaa1001756409f1dd0750a,utilidades_domesticas,35,250,2,950,17,19,20
ebb7ccdb2a728a4188759bfa3cbd1fc0,utilidades_domesticas,55,900,3,1300,20,15,20
ebc9e1315a80a2aba62fa97df7a0c9f3,perfumaria,43,574,1,550,22,19,21
ebd7c847c1e1cb69ec374ae0ebee1f4c,moveis_decoracao,50,228,3,1200,40,15,30
ebf1c13032246ea801765e8cb5417365,casa_construcao,39,1190,2,30000,50,80,50
ebfac003d90a5ca445e217728f4f3755,bebes,33,339,2,1200,45,11,40
ec242882027ee23182f0e790e4117128,cama_mesa_banho,60,872,1,1400,45,15,35
ec268f069320a08af47861967e4d7bee,esporte_lazer,30,410,1,1207,24,25,21
ec2d43cc59763ec91694573b31f1c29a,cama_mesa_banho,38,735,5,800,20,20,20
ec3a2834eedc556927bb46dbad044f91,telefonia,49,426,2,150,18,6,13
ec529a51d3a0832578dc8ca51574d2bd,moveis_decoracao,53,682,1,250,32,2,22
ec538f9435c2c6da3874121d51c5c556,beleza_saude,57,1282,1,1300,40,40,16
ec58535d820b93edc3f1cfde52290334,telefonia_fixa,48,1912,1,950,28,7,21
ec5a5cf28e0fbef0c5391157203ab8ce,cool_stuff,57,1407,4,188,16,9,14
ec5b3c8bb77ad22278f6e9d719a83de3,casa_conforto_2,46,348,1,700,65,18,28
ec5b5cce0b8464a1c618325f35c779dc,moveis_decoracao,60,2084,3,1300,69,11,11
ec72556b5da399d24fe06338e816a9ac,papelaria,45,151,2,233,20,11,15
ec7dad92a5f70cbc21297b16d7a2be96,cama_mesa_banho,31,211,3,1400,35,20,48
ec8ae427905e10052ee4f1e9993b6763,bebes,52,224,2,6200,75,15,50
ec96b7b4e1401281edb9465d0d689cae,alimentos_bebidas,36,420,1,1200,16,23,13
